method,image_id,path,relative_path,category,split,defect_type,sample_id,label,score
Fusion WeightedAvg,screw_bag/test/structural_anomalies/067,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\067.png,screw_bag/test/structural_anomalies/067.png,screw_bag,test,structural_anomalies,67,1,-0.4272000522015822
Fusion WeightedAvg,screw_bag/test/structural_anomalies/068,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\068.png,screw_bag/test/structural_anomalies/068.png,screw_bag,test,structural_anomalies,68,1,0.10445131567333082
Fusion WeightedAvg,screw_bag/test/structural_anomalies/069,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\069.png,screw_bag/test/structural_anomalies/069.png,screw_bag,test,structural_anomalies,69,1,0.1510118383033029
Fusion WeightedAvg,screw_bag/test/structural_anomalies/070,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\070.png,screw_bag/test/structural_anomalies/070.png,screw_bag,test,structural_anomalies,70,1,-0.7713853477504826
Fusion WeightedAvg,screw_bag/test/structural_anomalies/071,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\071.png,screw_bag/test/structural_anomalies/071.png,screw_bag,test,structural_anomalies,71,1,-0.10571234215912362
Fusion WeightedAvg,screw_bag/test/structural_anomalies/072,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\072.png,screw_bag/test/structural_anomalies/072.png,screw_bag,test,structural_anomalies,72,1,-0.7126495408432783
Fusion WeightedAvg,screw_bag/test/structural_anomalies/073,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\073.png,screw_bag/test/structural_anomalies/073.png,screw_bag,test,structural_anomalies,73,1,0.9299613441199454
Fusion WeightedAvg,screw_bag/test/structural_anomalies/074,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\074.png,screw_bag/test/structural_anomalies/074.png,screw_bag,test,structural_anomalies,74,1,-0.471788518838287
Fusion WeightedAvg,screw_bag/test/structural_anomalies/075,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\075.png,screw_bag/test/structural_anomalies/075.png,screw_bag,test,structural_anomalies,75,1,0.7698968194418725
Fusion WeightedAvg,screw_bag/test/structural_anomalies/076,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\076.png,screw_bag/test/structural_anomalies/076.png,screw_bag,test,structural_anomalies,76,1,-0.02114502464170319
Fusion WeightedAvg,screw_bag/test/structural_anomalies/077,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\077.png,screw_bag/test/structural_anomalies/077.png,screw_bag,test,structural_anomalies,77,1,-0.5110117669037758
Fusion WeightedAvg,screw_bag/test/structural_anomalies/078,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\078.png,screw_bag/test/structural_anomalies/078.png,screw_bag,test,structural_anomalies,78,1,1.960048393193207
Fusion WeightedAvg,screw_bag/test/structural_anomalies/079,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\079.png,screw_bag/test/structural_anomalies/079.png,screw_bag,test,structural_anomalies,79,1,-0.8993772968560294
Fusion WeightedAvg,screw_bag/test/structural_anomalies/080,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\080.png,screw_bag/test/structural_anomalies/080.png,screw_bag,test,structural_anomalies,80,1,0.7123821812721796
Fusion WeightedAvg,screw_bag/test/structural_anomalies/081,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\081.png,screw_bag/test/structural_anomalies/081.png,screw_bag,test,structural_anomalies,81,1,-0.2915693738541056
Fusion WeightedAvg,screw_bag/validation/good/000,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\000.png,screw_bag/validation/good/000.png,screw_bag,validation,good,0,0,0.22776671836384063
Fusion WeightedAvg,screw_bag/validation/good/001,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\001.png,screw_bag/validation/good/001.png,screw_bag,validation,good,1,0,-0.6401457271894293
Fusion WeightedAvg,screw_bag/validation/good/002,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\002.png,screw_bag/validation/good/002.png,screw_bag,validation,good,2,0,-0.046951182438071504
Fusion WeightedAvg,screw_bag/validation/good/003,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\003.png,screw_bag/validation/good/003.png,screw_bag,validation,good,3,0,-0.26559598826514536
Fusion WeightedAvg,screw_bag/validation/good/004,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\004.png,screw_bag/validation/good/004.png,screw_bag,validation,good,4,0,-0.49581164840716774
Fusion WeightedAvg,screw_bag/validation/good/005,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\005.png,screw_bag/validation/good/005.png,screw_bag,validation,good,5,0,0.0786435675967577
Fusion WeightedAvg,screw_bag/validation/good/006,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\006.png,screw_bag/validation/good/006.png,screw_bag,validation,good,6,0,0.9358239197951036
Fusion WeightedAvg,screw_bag/validation/good/007,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\007.png,screw_bag/validation/good/007.png,screw_bag,validation,good,7,0,0.029769290712377078
Fusion WeightedAvg,screw_bag/validation/good/008,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\008.png,screw_bag/validation/good/008.png,screw_bag,validation,good,8,0,-0.7235236589749945
Fusion WeightedAvg,screw_bag/validation/good/009,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\009.png,screw_bag/validation/good/009.png,screw_bag,validation,good,9,0,-0.4913886280791468
Fusion WeightedAvg,screw_bag/validation/good/010,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\010.png,screw_bag/validation/good/010.png,screw_bag,validation,good,10,0,-0.6334502740101322
Fusion WeightedAvg,screw_bag/validation/good/011,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\011.png,screw_bag/validation/good/011.png,screw_bag,validation,good,11,0,-0.5397069936575735
Fusion WeightedAvg,screw_bag/validation/good/012,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\012.png,screw_bag/validation/good/012.png,screw_bag,validation,good,12,0,0.027123607677645184
Fusion WeightedAvg,screw_bag/validation/good/013,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\013.png,screw_bag/validation/good/013.png,screw_bag,validation,good,13,0,-0.5661344347926853
Fusion WeightedAvg,screw_bag/validation/good/014,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\014.png,screw_bag/validation/good/014.png,screw_bag,validation,good,14,0,0.48656806670274416
Fusion WeightedAvg,screw_bag/validation/good/015,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\015.png,screw_bag/validation/good/015.png,screw_bag,validation,good,15,0,-0.03647300663372291
Fusion WeightedAvg,screw_bag/validation/good/016,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\016.png,screw_bag/validation/good/016.png,screw_bag,validation,good,16,0,-0.6126828025723883
Fusion WeightedAvg,screw_bag/validation/good/017,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\017.png,screw_bag/validation/good/017.png,screw_bag,validation,good,17,0,-1.0447728511519878
Fusion WeightedAvg,screw_bag/validation/good/018,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\018.png,screw_bag/validation/good/018.png,screw_bag,validation,good,18,0,0.04540077120485134
Fusion WeightedAvg,screw_bag/validation/good/019,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\019.png,screw_bag/validation/good/019.png,screw_bag,validation,good,19,0,-0.39703816791977375
Fusion WeightedAvg,screw_bag/validation/good/020,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\020.png,screw_bag/validation/good/020.png,screw_bag,validation,good,20,0,-0.9275663591022976
Fusion WeightedAvg,screw_bag/validation/good/021,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\021.png,screw_bag/validation/good/021.png,screw_bag,validation,good,21,0,-0.69648224640451
Fusion WeightedAvg,screw_bag/validation/good/022,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\022.png,screw_bag/validation/good/022.png,screw_bag,validation,good,22,0,-0.5200418254467172
Fusion WeightedAvg,screw_bag/validation/good/023,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\023.png,screw_bag/validation/good/023.png,screw_bag,validation,good,23,0,0.17875236458902724
Fusion WeightedAvg,screw_bag/validation/good/024,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\024.png,screw_bag/validation/good/024.png,screw_bag,validation,good,24,0,-0.7606215507059467
Fusion WeightedAvg,screw_bag/validation/good/025,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\025.png,screw_bag/validation/good/025.png,screw_bag,validation,good,25,0,-0.6240458950919298
Fusion WeightedAvg,screw_bag/validation/good/026,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\026.png,screw_bag/validation/good/026.png,screw_bag,validation,good,26,0,-0.007383741036209285
Fusion WeightedAvg,screw_bag/validation/good/027,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\027.png,screw_bag/validation/good/027.png,screw_bag,validation,good,27,0,0.0814298135871146
Fusion WeightedAvg,screw_bag/validation/good/028,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\028.png,screw_bag/validation/good/028.png,screw_bag,validation,good,28,0,-0.41463326188825017
Fusion WeightedAvg,screw_bag/validation/good/029,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\029.png,screw_bag/validation/good/029.png,screw_bag,validation,good,29,0,-0.337410421030381
Fusion WeightedAvg,screw_bag/validation/good/030,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\030.png,screw_bag/validation/good/030.png,screw_bag,validation,good,30,0,-0.8353588225053347
Fusion WeightedAvg,screw_bag/validation/good/031,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\031.png,screw_bag/validation/good/031.png,screw_bag,validation,good,31,0,-0.1518924446242876
Fusion WeightedAvg,screw_bag/validation/good/032,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\032.png,screw_bag/validation/good/032.png,screw_bag,validation,good,32,0,-0.8656411502314167
Fusion WeightedAvg,screw_bag/validation/good/033,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\033.png,screw_bag/validation/good/033.png,screw_bag,validation,good,33,0,0.09152516893888385
Fusion WeightedAvg,screw_bag/validation/good/034,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\034.png,screw_bag/validation/good/034.png,screw_bag,validation,good,34,0,0.2201074012174803
Fusion WeightedAvg,screw_bag/validation/good/035,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\035.png,screw_bag/validation/good/035.png,screw_bag,validation,good,35,0,0.1507103109633855
Fusion WeightedAvg,screw_bag/validation/good/036,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\036.png,screw_bag/validation/good/036.png,screw_bag,validation,good,36,0,0.5570546416768052
Fusion WeightedAvg,screw_bag/validation/good/037,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\037.png,screw_bag/validation/good/037.png,screw_bag,validation,good,37,0,-0.26154642832742675
Fusion WeightedAvg,screw_bag/validation/good/038,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\038.png,screw_bag/validation/good/038.png,screw_bag,validation,good,38,0,-0.4606728206644768
Fusion WeightedAvg,screw_bag/validation/good/039,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\039.png,screw_bag/validation/good/039.png,screw_bag,validation,good,39,0,-0.17545266519255157
Fusion WeightedAvg,screw_bag/validation/good/040,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\040.png,screw_bag/validation/good/040.png,screw_bag,validation,good,40,0,-0.8229977154269725
Fusion WeightedAvg,screw_bag/validation/good/041,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\041.png,screw_bag/validation/good/041.png,screw_bag,validation,good,41,0,-0.07035818464080298
Fusion WeightedAvg,screw_bag/validation/good/042,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\042.png,screw_bag/validation/good/042.png,screw_bag,validation,good,42,0,0.63819238890143
Fusion WeightedAvg,screw_bag/validation/good/043,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\043.png,screw_bag/validation/good/043.png,screw_bag,validation,good,43,0,-0.1775844959419328
Fusion WeightedAvg,screw_bag/validation/good/044,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\044.png,screw_bag/validation/good/044.png,screw_bag,validation,good,44,0,-0.7807196789224602
Fusion WeightedAvg,screw_bag/validation/good/045,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\045.png,screw_bag/validation/good/045.png,screw_bag,validation,good,45,0,-0.4436025776556379
Fusion WeightedAvg,screw_bag/validation/good/046,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\046.png,screw_bag/validation/good/046.png,screw_bag,validation,good,46,0,-0.3604574067647177
Fusion WeightedAvg,screw_bag/validation/good/047,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\047.png,screw_bag/validation/good/047.png,screw_bag,validation,good,47,0,-0.31477346394707223
Fusion WeightedAvg,screw_bag/validation/good/048,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\048.png,screw_bag/validation/good/048.png,screw_bag,validation,good,48,0,-0.28812460538331996
Fusion WeightedAvg,screw_bag/validation/good/049,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\049.png,screw_bag/validation/good/049.png,screw_bag,validation,good,49,0,-0.7625523627449221
Fusion WeightedAvg,screw_bag/validation/good/050,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\050.png,screw_bag/validation/good/050.png,screw_bag,validation,good,50,0,-0.5734920159273442
Fusion WeightedAvg,screw_bag/validation/good/051,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\051.png,screw_bag/validation/good/051.png,screw_bag,validation,good,51,0,-0.13553447722796688
Fusion WeightedAvg,screw_bag/validation/good/052,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\052.png,screw_bag/validation/good/052.png,screw_bag,validation,good,52,0,-0.6072978885225742
Fusion WeightedAvg,screw_bag/validation/good/053,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\053.png,screw_bag/validation/good/053.png,screw_bag,validation,good,53,0,-0.157353940414821
Fusion WeightedAvg,screw_bag/validation/good/054,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\054.png,screw_bag/validation/good/054.png,screw_bag,validation,good,54,0,-0.6025621699848447
Fusion WeightedAvg,screw_bag/validation/good/055,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\055.png,screw_bag/validation/good/055.png,screw_bag,validation,good,55,0,-0.797409828975161
Fusion WeightedAvg,screw_bag/validation/good/056,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\056.png,screw_bag/validation/good/056.png,screw_bag,validation,good,56,0,-0.533235668762819
Fusion WeightedAvg,screw_bag/validation/good/057,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\057.png,screw_bag/validation/good/057.png,screw_bag,validation,good,57,0,-0.044717026458642756
Fusion WeightedAvg,screw_bag/validation/good/058,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\058.png,screw_bag/validation/good/058.png,screw_bag,validation,good,58,0,-0.38786591426403055
Fusion WeightedAvg,screw_bag/validation/good/059,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\validation\good\059.png,screw_bag/validation/good/059.png,screw_bag,validation,good,59,0,-0.7801823499866707
Fusion WeightedAvg,splicing_connectors/test/good/000,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\000.png,splicing_connectors/test/good/000.png,splicing_connectors,test,good,0,0,-0.7511090743338376
Fusion WeightedAvg,splicing_connectors/test/good/001,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\001.png,splicing_connectors/test/good/001.png,splicing_connectors,test,good,1,0,-0.6153448566487915
Fusion WeightedAvg,splicing_connectors/test/good/002,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\002.png,splicing_connectors/test/good/002.png,splicing_connectors,test,good,2,0,-0.7540720187627183
Fusion WeightedAvg,splicing_connectors/test/good/003,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\003.png,splicing_connectors/test/good/003.png,splicing_connectors,test,good,3,0,-0.1971496036414304
Fusion WeightedAvg,splicing_connectors/test/good/004,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\004.png,splicing_connectors/test/good/004.png,splicing_connectors,test,good,4,0,-0.34876227780043817
Fusion WeightedAvg,splicing_connectors/test/good/005,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\005.png,splicing_connectors/test/good/005.png,splicing_connectors,test,good,5,0,-0.03542056864206129
Fusion WeightedAvg,splicing_connectors/test/good/006,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\006.png,splicing_connectors/test/good/006.png,splicing_connectors,test,good,6,0,-0.7992773078058507
Fusion WeightedAvg,splicing_connectors/test/good/007,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\007.png,splicing_connectors/test/good/007.png,splicing_connectors,test,good,7,0,-0.051426851388364225
Fusion WeightedAvg,splicing_connectors/test/good/008,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\008.png,splicing_connectors/test/good/008.png,splicing_connectors,test,good,8,0,-0.4124436066636287
Fusion WeightedAvg,splicing_connectors/test/good/009,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\009.png,splicing_connectors/test/good/009.png,splicing_connectors,test,good,9,0,-0.23690582873612806
Fusion WeightedAvg,splicing_connectors/test/good/010,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\010.png,splicing_connectors/test/good/010.png,splicing_connectors,test,good,10,0,0.04716027741913534
Fusion WeightedAvg,splicing_connectors/test/good/011,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\011.png,splicing_connectors/test/good/011.png,splicing_connectors,test,good,11,0,0.8336196142994892
Fusion WeightedAvg,splicing_connectors/test/good/012,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\012.png,splicing_connectors/test/good/012.png,splicing_connectors,test,good,12,0,-0.0041469581044105835
Fusion WeightedAvg,splicing_connectors/test/good/013,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\013.png,splicing_connectors/test/good/013.png,splicing_connectors,test,good,13,0,-0.4535882842101075
Fusion WeightedAvg,splicing_connectors/test/good/014,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\014.png,splicing_connectors/test/good/014.png,splicing_connectors,test,good,14,0,-0.36443664021342875
Fusion WeightedAvg,splicing_connectors/test/good/015,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\015.png,splicing_connectors/test/good/015.png,splicing_connectors,test,good,15,0,-0.7756075132134678
Fusion WeightedAvg,splicing_connectors/test/good/016,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\016.png,splicing_connectors/test/good/016.png,splicing_connectors,test,good,16,0,-0.20473485925050694
Fusion WeightedAvg,splicing_connectors/test/good/017,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\017.png,splicing_connectors/test/good/017.png,splicing_connectors,test,good,17,0,-0.3549410751321058
Fusion WeightedAvg,splicing_connectors/test/good/018,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\018.png,splicing_connectors/test/good/018.png,splicing_connectors,test,good,18,0,-0.5318236151609882
Fusion WeightedAvg,splicing_connectors/test/good/019,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\019.png,splicing_connectors/test/good/019.png,splicing_connectors,test,good,19,0,0.0020359965960846105
Fusion WeightedAvg,splicing_connectors/test/good/020,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\020.png,splicing_connectors/test/good/020.png,splicing_connectors,test,good,20,0,-0.33457503522108045
Fusion WeightedAvg,splicing_connectors/test/good/021,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\021.png,splicing_connectors/test/good/021.png,splicing_connectors,test,good,21,0,0.009423448275372965
Fusion WeightedAvg,splicing_connectors/test/good/022,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\022.png,splicing_connectors/test/good/022.png,splicing_connectors,test,good,22,0,0.5014392590752381
Fusion WeightedAvg,splicing_connectors/test/good/023,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\023.png,splicing_connectors/test/good/023.png,splicing_connectors,test,good,23,0,-0.42853756545026556
Fusion WeightedAvg,splicing_connectors/test/good/024,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\024.png,splicing_connectors/test/good/024.png,splicing_connectors,test,good,24,0,-0.3717000164339589
Fusion WeightedAvg,splicing_connectors/test/good/025,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\025.png,splicing_connectors/test/good/025.png,splicing_connectors,test,good,25,0,-0.38017749530027567
Fusion WeightedAvg,splicing_connectors/test/good/026,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\026.png,splicing_connectors/test/good/026.png,splicing_connectors,test,good,26,0,0.07715566713854718
Fusion WeightedAvg,splicing_connectors/test/good/027,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\027.png,splicing_connectors/test/good/027.png,splicing_connectors,test,good,27,0,-0.3431168850671817
Fusion WeightedAvg,splicing_connectors/test/good/028,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\028.png,splicing_connectors/test/good/028.png,splicing_connectors,test,good,28,0,-0.29797915402132447
Fusion WeightedAvg,splicing_connectors/test/good/029,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\splicing_connectors\test\good\029.png,splicing_connectors/test/good/029.png,splicing_connectors,test,good,29,0,-0.46705312502463064
