path,relative_path,file_name,file_size_bytes,width,height,mode,corrupted,error,category,split,defect_type,sample_id,is_mask,kind,label,anomaly_group
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\009\000.png,screw_bag/ground_truth/structural_anomalies/009/000.png,000.png,2896,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,009,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\010\000.png,screw_bag/ground_truth/structural_anomalies/010/000.png,000.png,2539,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,010,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\011\000.png,screw_bag/ground_truth/structural_anomalies/011/000.png,000.png,2748,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,011,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\012\000.png,screw_bag/ground_truth/structural_anomalies/012/000.png,000.png,2308,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,012,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\013\000.png,screw_bag/ground_truth/structural_anomalies/013/000.png,000.png,2340,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,013,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\014\000.png,screw_bag/ground_truth/structural_anomalies/014/000.png,000.png,2549,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,014,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\015\000.png,screw_bag/ground_truth/structural_anomalies/015/000.png,000.png,2358,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,015,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\016\000.png,screw_bag/ground_truth/structural_anomalies/016/000.png,000.png,2398,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,016,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\017\000.png,screw_bag/ground_truth/structural_anomalies/017/000.png,000.png,2588,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,017,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\018\000.png,screw_bag/ground_truth/structural_anomalies/018/000.png,000.png,2587,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,018,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\019\000.png,screw_bag/ground_truth/structural_anomalies/019/000.png,000.png,2312,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,019,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\020\000.png,screw_bag/ground_truth/structural_anomalies/020/000.png,000.png,2348,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,020,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\021\000.png,screw_bag/ground_truth/structural_anomalies/021/000.png,000.png,2350,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,021,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\022\000.png,screw_bag/ground_truth/structural_anomalies/022/000.png,000.png,2496,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,022,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\023\000.png,screw_bag/ground_truth/structural_anomalies/023/000.png,000.png,2121,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,023,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\024\000.png,screw_bag/ground_truth/structural_anomalies/024/000.png,000.png,2701,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,024,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\025\000.png,screw_bag/ground_truth/structural_anomalies/025/000.png,000.png,2225,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,025,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\026\000.png,screw_bag/ground_truth/structural_anomalies/026/000.png,000.png,2515,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,026,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\027\000.png,screw_bag/ground_truth/structural_anomalies/027/000.png,000.png,2470,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,027,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\028\000.png,screw_bag/ground_truth/structural_anomalies/028/000.png,000.png,2193,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,028,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\029\000.png,screw_bag/ground_truth/structural_anomalies/029/000.png,000.png,2154,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,029,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\030\000.png,screw_bag/ground_truth/structural_anomalies/030/000.png,000.png,2378,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,030,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\031\000.png,screw_bag/ground_truth/structural_anomalies/031/000.png,000.png,2478,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,031,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\032\000.png,screw_bag/ground_truth/structural_anomalies/032/000.png,000.png,2500,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,032,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\033\000.png,screw_bag/ground_truth/structural_anomalies/033/000.png,000.png,2116,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,033,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\034\000.png,screw_bag/ground_truth/structural_anomalies/034/000.png,000.png,2665,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,034,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\035\000.png,screw_bag/ground_truth/structural_anomalies/035/000.png,000.png,2689,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,035,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\036\000.png,screw_bag/ground_truth/structural_anomalies/036/000.png,000.png,1971,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,036,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\037\000.png,screw_bag/ground_truth/structural_anomalies/037/000.png,000.png,2701,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,037,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\038\000.png,screw_bag/ground_truth/structural_anomalies/038/000.png,000.png,2029,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,038,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\039\000.png,screw_bag/ground_truth/structural_anomalies/039/000.png,000.png,2831,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,039,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\040\000.png,screw_bag/ground_truth/structural_anomalies/040/000.png,000.png,2559,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,040,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\041\000.png,screw_bag/ground_truth/structural_anomalies/041/000.png,000.png,2671,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,041,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\042\000.png,screw_bag/ground_truth/structural_anomalies/042/000.png,000.png,2396,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,042,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\043\000.png,screw_bag/ground_truth/structural_anomalies/043/000.png,000.png,2435,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,043,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\044\000.png,screw_bag/ground_truth/structural_anomalies/044/000.png,000.png,2616,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,044,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\045\000.png,screw_bag/ground_truth/structural_anomalies/045/000.png,000.png,2677,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,045,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\046\000.png,screw_bag/ground_truth/structural_anomalies/046/000.png,000.png,2689,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,046,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\047\000.png,screw_bag/ground_truth/structural_anomalies/047/000.png,000.png,2247,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,047,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\048\000.png,screw_bag/ground_truth/structural_anomalies/048/000.png,000.png,2226,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,048,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\049\000.png,screw_bag/ground_truth/structural_anomalies/049/000.png,000.png,2373,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,049,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\050\000.png,screw_bag/ground_truth/structural_anomalies/050/000.png,000.png,3666,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,050,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\051\000.png,screw_bag/ground_truth/structural_anomalies/051/000.png,000.png,2436,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,051,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\052\000.png,screw_bag/ground_truth/structural_anomalies/052/000.png,000.png,2374,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,052,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\053\000.png,screw_bag/ground_truth/structural_anomalies/053/000.png,000.png,2349,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,053,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\054\000.png,screw_bag/ground_truth/structural_anomalies/054/000.png,000.png,2548,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,054,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\055\000.png,screw_bag/ground_truth/structural_anomalies/055/000.png,000.png,2410,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,055,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\056\000.png,screw_bag/ground_truth/structural_anomalies/056/000.png,000.png,2452,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,056,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\057\000.png,screw_bag/ground_truth/structural_anomalies/057/000.png,000.png,3260,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,057,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\058\000.png,screw_bag/ground_truth/structural_anomalies/058/000.png,000.png,2353,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,058,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\059\000.png,screw_bag/ground_truth/structural_anomalies/059/000.png,000.png,2973,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,059,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\060\000.png,screw_bag/ground_truth/structural_anomalies/060/000.png,000.png,2575,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,060,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\061\000.png,screw_bag/ground_truth/structural_anomalies/061/000.png,000.png,4123,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,061,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\062\000.png,screw_bag/ground_truth/structural_anomalies/062/000.png,000.png,2529,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,062,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\063\000.png,screw_bag/ground_truth/structural_anomalies/063/000.png,000.png,3785,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,063,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\064\000.png,screw_bag/ground_truth/structural_anomalies/064/000.png,000.png,3086,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,064,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\065\000.png,screw_bag/ground_truth/structural_anomalies/065/000.png,000.png,2943,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,065,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\066\000.png,screw_bag/ground_truth/structural_anomalies/066/000.png,000.png,2628,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,066,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\067\000.png,screw_bag/ground_truth/structural_anomalies/067/000.png,000.png,2656,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,067,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\068\000.png,screw_bag/ground_truth/structural_anomalies/068/000.png,000.png,3326,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,068,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\069\000.png,screw_bag/ground_truth/structural_anomalies/069/000.png,000.png,3369,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,069,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\070\000.png,screw_bag/ground_truth/structural_anomalies/070/000.png,000.png,2439,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,070,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\071\000.png,screw_bag/ground_truth/structural_anomalies/071/000.png,000.png,2043,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,071,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\072\000.png,screw_bag/ground_truth/structural_anomalies/072/000.png,000.png,2704,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,072,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\073\000.png,screw_bag/ground_truth/structural_anomalies/073/000.png,000.png,3093,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,073,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\074\000.png,screw_bag/ground_truth/structural_anomalies/074/000.png,000.png,2222,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,074,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\075\000.png,screw_bag/ground_truth/structural_anomalies/075/000.png,000.png,3651,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,075,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\076\000.png,screw_bag/ground_truth/structural_anomalies/076/000.png,000.png,2740,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,076,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\077\000.png,screw_bag/ground_truth/structural_anomalies/077/000.png,000.png,2423,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,077,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\078\000.png,screw_bag/ground_truth/structural_anomalies/078/000.png,000.png,3981,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,078,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\079\000.png,screw_bag/ground_truth/structural_anomalies/079/000.png,000.png,2899,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,079,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\080\000.png,screw_bag/ground_truth/structural_anomalies/080/000.png,000.png,3514,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,080,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\screw_bag\ground_truth\structural_anomalies\081\000.png,screw_bag/ground_truth/structural_anomalies/081/000.png,000.png,3073,1600,1100,L,False,,screw_bag,ground_truth,structural_anomalies,081,True,mask,1,structural_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\000\000.png,splicing_connectors/ground_truth/logical_anomalies/000/000.png,000.png,1746,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,000,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\001\000.png,splicing_connectors/ground_truth/logical_anomalies/001/000.png,000.png,1861,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,001,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\002\000.png,splicing_connectors/ground_truth/logical_anomalies/002/000.png,000.png,1847,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,002,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\003\000.png,splicing_connectors/ground_truth/logical_anomalies/003/000.png,000.png,2055,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,003,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\004\000.png,splicing_connectors/ground_truth/logical_anomalies/004/000.png,000.png,1704,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,004,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\005\000.png,splicing_connectors/ground_truth/logical_anomalies/005/000.png,000.png,1870,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,005,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\006\000.png,splicing_connectors/ground_truth/logical_anomalies/006/000.png,000.png,2044,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,006,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\007\000.png,splicing_connectors/ground_truth/logical_anomalies/007/000.png,000.png,1723,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,007,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\008\000.png,splicing_connectors/ground_truth/logical_anomalies/008/000.png,000.png,1753,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,008,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\009\000.png,splicing_connectors/ground_truth/logical_anomalies/009/000.png,000.png,1726,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,009,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\010\000.png,splicing_connectors/ground_truth/logical_anomalies/010/000.png,000.png,1796,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,010,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\011\000.png,splicing_connectors/ground_truth/logical_anomalies/011/000.png,000.png,1779,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,011,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\012\000.png,splicing_connectors/ground_truth/logical_anomalies/012/000.png,000.png,4120,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,012,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\013\000.png,splicing_connectors/ground_truth/logical_anomalies/013/000.png,000.png,3959,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,013,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\014\000.png,splicing_connectors/ground_truth/logical_anomalies/014/000.png,000.png,2532,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,014,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\015\000.png,splicing_connectors/ground_truth/logical_anomalies/015/000.png,000.png,3312,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,015,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\016\000.png,splicing_connectors/ground_truth/logical_anomalies/016/000.png,000.png,3837,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,016,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\017\000.png,splicing_connectors/ground_truth/logical_anomalies/017/000.png,000.png,3293,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,017,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\018\000.png,splicing_connectors/ground_truth/logical_anomalies/018/000.png,000.png,3051,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,018,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\019\000.png,splicing_connectors/ground_truth/logical_anomalies/019/000.png,000.png,3006,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,019,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\020\000.png,splicing_connectors/ground_truth/logical_anomalies/020/000.png,000.png,5832,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,020,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\021\000.png,splicing_connectors/ground_truth/logical_anomalies/021/000.png,000.png,3758,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,021,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\022\000.png,splicing_connectors/ground_truth/logical_anomalies/022/000.png,000.png,3023,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,022,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\023\000.png,splicing_connectors/ground_truth/logical_anomalies/023/000.png,000.png,2681,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,023,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\024\000.png,splicing_connectors/ground_truth/logical_anomalies/024/000.png,000.png,4666,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,024,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\025\000.png,splicing_connectors/ground_truth/logical_anomalies/025/000.png,000.png,3437,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,025,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\026\000.png,splicing_connectors/ground_truth/logical_anomalies/026/000.png,000.png,4206,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,026,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\027\000.png,splicing_connectors/ground_truth/logical_anomalies/027/000.png,000.png,3605,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,027,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\028\000.png,splicing_connectors/ground_truth/logical_anomalies/028/000.png,000.png,3273,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,028,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\029\000.png,splicing_connectors/ground_truth/logical_anomalies/029/000.png,000.png,2678,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,029,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\030\000.png,splicing_connectors/ground_truth/logical_anomalies/030/000.png,000.png,2784,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,030,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\031\000.png,splicing_connectors/ground_truth/logical_anomalies/031/000.png,000.png,2734,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,031,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\032\000.png,splicing_connectors/ground_truth/logical_anomalies/032/000.png,000.png,3074,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,032,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\033\000.png,splicing_connectors/ground_truth/logical_anomalies/033/000.png,000.png,3330,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,033,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\034\000.png,splicing_connectors/ground_truth/logical_anomalies/034/000.png,000.png,3330,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,034,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\035\000.png,splicing_connectors/ground_truth/logical_anomalies/035/000.png,000.png,3011,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,035,True,mask,1,logical_anomalies
D:\Anal Project Codex\Phase 1\splicing_connectors\ground_truth\logical_anomalies\036\000.png,splicing_connectors/ground_truth/logical_anomalies/036/000.png,000.png,2273,1700,850,L,False,,splicing_connectors,ground_truth,logical_anomalies,036,True,mask,1,logical_anomalies
