method,image_id,path,relative_path,category,split,defect_type,sample_id,label,score,aggregation,feature_backend,map_file,time_ms
DINOv2 PatchMemory,splicing_connectors/test/logical_anomalies/106,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/106.png,splicing_connectors/test/logical_anomalies/106.png,splicing_connectors,test,logical_anomalies,106,1,0.471766125697356,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_logical_anomalies_106.png,317.8086699999767
DINOv2 PatchMemory,splicing_connectors/test/logical_anomalies/107,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/107.png,splicing_connectors/test/logical_anomalies/107.png,splicing_connectors,test,logical_anomalies,107,1,0.4667122822541457,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_logical_anomalies_107.png,309.3440829998144
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/000,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/000.png,splicing_connectors/test/structural_anomalies/000.png,splicing_connectors,test,structural_anomalies,000,1,0.462210836318823,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_000.png,319.5012240003052
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/001,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/001.png,splicing_connectors/test/structural_anomalies/001.png,splicing_connectors,test,structural_anomalies,001,1,0.44120782843002904,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_001.png,307.1005239999067
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/002,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/002.png,splicing_connectors/test/structural_anomalies/002.png,splicing_connectors,test,structural_anomalies,002,1,0.4707436997156877,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_002.png,303.223550000439
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/003,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/003.png,splicing_connectors/test/structural_anomalies/003.png,splicing_connectors,test,structural_anomalies,003,1,0.49087559947600734,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_003.png,331.48353900014627
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/004,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/004.png,splicing_connectors/test/structural_anomalies/004.png,splicing_connectors,test,structural_anomalies,004,1,0.4189881934569432,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_004.png,308.9788500001305
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/005,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/005.png,splicing_connectors/test/structural_anomalies/005.png,splicing_connectors,test,structural_anomalies,005,1,0.4483471375245314,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_005.png,308.29931599964766
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/006,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/006.png,splicing_connectors/test/structural_anomalies/006.png,splicing_connectors,test,structural_anomalies,006,1,0.43535562661977917,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_006.png,315.24749099935434
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/007,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/007.png,splicing_connectors/test/structural_anomalies/007.png,splicing_connectors,test,structural_anomalies,007,1,0.44022523898344773,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_007.png,325.4762850001498
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/008,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/008.png,splicing_connectors/test/structural_anomalies/008.png,splicing_connectors,test,structural_anomalies,008,1,0.46788333929502046,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_008.png,310.33418500010157
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/009,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/009.png,splicing_connectors/test/structural_anomalies/009.png,splicing_connectors,test,structural_anomalies,009,1,0.42821056796954227,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_009.png,311.89229899973725
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/010,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/010.png,splicing_connectors/test/structural_anomalies/010.png,splicing_connectors,test,structural_anomalies,010,1,0.49552697860277617,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_010.png,332.3378409995712
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/011,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/011.png,splicing_connectors/test/structural_anomalies/011.png,splicing_connectors,test,structural_anomalies,011,1,0.43925838057811445,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_011.png,310.3883610001503
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/012,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/012.png,splicing_connectors/test/structural_anomalies/012.png,splicing_connectors,test,structural_anomalies,012,1,0.45711785096388596,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_012.png,325.37405400034913
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/013,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/013.png,splicing_connectors/test/structural_anomalies/013.png,splicing_connectors,test,structural_anomalies,013,1,0.4891277047304007,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_013.png,336.5880940000352
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/014,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/014.png,splicing_connectors/test/structural_anomalies/014.png,splicing_connectors,test,structural_anomalies,014,1,0.4413131933945876,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_014.png,321.841940000013
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/015,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/015.png,splicing_connectors/test/structural_anomalies/015.png,splicing_connectors,test,structural_anomalies,015,1,0.4659070739379296,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_015.png,320.96678000016254
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/016,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/016.png,splicing_connectors/test/structural_anomalies/016.png,splicing_connectors,test,structural_anomalies,016,1,0.4904059653098767,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_016.png,345.47597100026906
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/017,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/017.png,splicing_connectors/test/structural_anomalies/017.png,splicing_connectors,test,structural_anomalies,017,1,0.5567540778563573,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_017.png,441.34654799927375
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/018,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/018.png,splicing_connectors/test/structural_anomalies/018.png,splicing_connectors,test,structural_anomalies,018,1,0.4236464248253749,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_018.png,500.820492999992
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/019,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/019.png,splicing_connectors/test/structural_anomalies/019.png,splicing_connectors,test,structural_anomalies,019,1,0.4536619278100821,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_019.png,501.06627700006356
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/020,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/020.png,splicing_connectors/test/structural_anomalies/020.png,splicing_connectors,test,structural_anomalies,020,1,0.5067126636321728,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_020.png,508.3107580003343
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/021,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/021.png,splicing_connectors/test/structural_anomalies/021.png,splicing_connectors,test,structural_anomalies,021,1,0.44373410710921657,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_021.png,490.62085400055366
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/022,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/022.png,splicing_connectors/test/structural_anomalies/022.png,splicing_connectors,test,structural_anomalies,022,1,0.5286069741615882,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_022.png,491.79142899993167
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/023,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/023.png,splicing_connectors/test/structural_anomalies/023.png,splicing_connectors,test,structural_anomalies,023,1,0.5081856480011573,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_023.png,533.7753490002797
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/024,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/024.png,splicing_connectors/test/structural_anomalies/024.png,splicing_connectors,test,structural_anomalies,024,1,0.48901275946543765,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_024.png,486.749375000727
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/025,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/025.png,splicing_connectors/test/structural_anomalies/025.png,splicing_connectors,test,structural_anomalies,025,1,0.44663333434325,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_025.png,504.57984100012254
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/026,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/026.png,splicing_connectors/test/structural_anomalies/026.png,splicing_connectors,test,structural_anomalies,026,1,0.44784962901702297,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_026.png,500.3865000007863
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/027,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/027.png,splicing_connectors/test/structural_anomalies/027.png,splicing_connectors,test,structural_anomalies,027,1,0.5273862320643204,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_027.png,514.3402590001642
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/028,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/028.png,splicing_connectors/test/structural_anomalies/028.png,splicing_connectors,test,structural_anomalies,028,1,0.4414821152503674,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_028.png,423.6040360001425
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/029,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/029.png,splicing_connectors/test/structural_anomalies/029.png,splicing_connectors,test,structural_anomalies,029,1,0.48855719428796035,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_029.png,310.19257299976744
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/030,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/030.png,splicing_connectors/test/structural_anomalies/030.png,splicing_connectors,test,structural_anomalies,030,1,0.5068524204767667,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_030.png,332.3995709997689
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/031,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/031.png,splicing_connectors/test/structural_anomalies/031.png,splicing_connectors,test,structural_anomalies,031,1,0.4392567506203285,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_031.png,316.3460819996544
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/032,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/032.png,splicing_connectors/test/structural_anomalies/032.png,splicing_connectors,test,structural_anomalies,032,1,0.45696839690208435,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_032.png,308.061718999852
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/033,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/033.png,splicing_connectors/test/structural_anomalies/033.png,splicing_connectors,test,structural_anomalies,033,1,0.42182716268759507,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_033.png,307.36689799960004
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/034,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/034.png,splicing_connectors/test/structural_anomalies/034.png,splicing_connectors,test,structural_anomalies,034,1,0.46761903625268203,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_034.png,330.0604310006747
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/035,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/035.png,splicing_connectors/test/structural_anomalies/035.png,splicing_connectors,test,structural_anomalies,035,1,0.5273430462066944,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_035.png,320.90237400007027
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/036,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/036.png,splicing_connectors/test/structural_anomalies/036.png,splicing_connectors,test,structural_anomalies,036,1,0.44464337825775146,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_036.png,307.1229979996133
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/037,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/037.png,splicing_connectors/test/structural_anomalies/037.png,splicing_connectors,test,structural_anomalies,037,1,0.4744464640433972,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_037.png,324.75884099949326
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/038,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/038.png,splicing_connectors/test/structural_anomalies/038.png,splicing_connectors,test,structural_anomalies,038,1,0.5081093196685498,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_038.png,349.33604300022125
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/039,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/039.png,splicing_connectors/test/structural_anomalies/039.png,splicing_connectors,test,structural_anomalies,039,1,0.4410154085892897,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_039.png,334.2859189997398
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/040,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/040.png,splicing_connectors/test/structural_anomalies/040.png,splicing_connectors,test,structural_anomalies,040,1,0.4966813348806821,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_040.png,331.6913830003614
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/041,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/041.png,splicing_connectors/test/structural_anomalies/041.png,splicing_connectors,test,structural_anomalies,041,1,0.5041964168731983,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_041.png,304.75262599975395
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/042,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/042.png,splicing_connectors/test/structural_anomalies/042.png,splicing_connectors,test,structural_anomalies,042,1,0.4789171333496387,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_042.png,308.5993300001064
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/043,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/043.png,splicing_connectors/test/structural_anomalies/043.png,splicing_connectors,test,structural_anomalies,043,1,0.485451150398988,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_043.png,329.764723000153
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/044,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/044.png,splicing_connectors/test/structural_anomalies/044.png,splicing_connectors,test,structural_anomalies,044,1,0.4598881762761336,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_044.png,315.2625190004983
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/045,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/045.png,splicing_connectors/test/structural_anomalies/045.png,splicing_connectors,test,structural_anomalies,045,1,0.6057292681473953,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_045.png,314.83425900023576
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/046,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/046.png,splicing_connectors/test/structural_anomalies/046.png,splicing_connectors,test,structural_anomalies,046,1,0.5606415501007667,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_046.png,309.61298599959264
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/047,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/047.png,splicing_connectors/test/structural_anomalies/047.png,splicing_connectors,test,structural_anomalies,047,1,0.6425405603188735,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_047.png,326.28736999959074
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/048,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/048.png,splicing_connectors/test/structural_anomalies/048.png,splicing_connectors,test,structural_anomalies,048,1,0.7819905372766348,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_048.png,315.81301799997163
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/049,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/049.png,splicing_connectors/test/structural_anomalies/049.png,splicing_connectors,test,structural_anomalies,049,1,0.5007245196745946,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_049.png,309.92033100028493
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/050,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/050.png,splicing_connectors/test/structural_anomalies/050.png,splicing_connectors,test,structural_anomalies,050,1,0.5451681705621573,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_050.png,333.7476249998872
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/051,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/051.png,splicing_connectors/test/structural_anomalies/051.png,splicing_connectors,test,structural_anomalies,051,1,0.5237611967783707,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_051.png,309.93041900001117
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/052,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/052.png,splicing_connectors/test/structural_anomalies/052.png,splicing_connectors,test,structural_anomalies,052,1,0.629901111125946,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_052.png,315.70126400038134
DINOv2 PatchMemory,splicing_connectors/test/structural_anomalies/053,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/053.png,splicing_connectors/test/structural_anomalies/053.png,splicing_connectors,test,structural_anomalies,053,1,0.5938239464393029,top5,dinov2-small,/content/lab/Project_A_LOCO_AD/06_method_results/DINOv2_PatchMemory/dinov2_patchmemory_anomaly_maps/splicing_connectors_test_structural_anomalies_053.png,327.88708200041583
