method,image_id,path,relative_path,category,split,defect_type,sample_id,label,score,aggregation,feature_backend,map_file,time_ms
PatchCore,screw_bag/test/logical_anomalies/092,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\092.png,screw_bag/test/logical_anomalies/092.png,screw_bag,test,logical_anomalies,092,1,0.0348035387658831,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_092.png,238.03809999662917
PatchCore,screw_bag/test/logical_anomalies/093,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\093.png,screw_bag/test/logical_anomalies/093.png,screw_bag,test,logical_anomalies,093,1,0.03726744751129749,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_093.png,179.03189999924507
PatchCore,screw_bag/test/logical_anomalies/094,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\094.png,screw_bag/test/logical_anomalies/094.png,screw_bag,test,logical_anomalies,094,1,0.028591931913651905,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_094.png,233.15319999528583
PatchCore,screw_bag/test/logical_anomalies/095,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\095.png,screw_bag/test/logical_anomalies/095.png,screw_bag,test,logical_anomalies,095,1,0.0330138789898032,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_095.png,137.3821000015596
PatchCore,screw_bag/test/logical_anomalies/096,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\096.png,screw_bag/test/logical_anomalies/096.png,screw_bag,test,logical_anomalies,096,1,0.036307759391114275,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_096.png,181.15219999890542
PatchCore,screw_bag/test/logical_anomalies/097,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\097.png,screw_bag/test/logical_anomalies/097.png,screw_bag,test,logical_anomalies,097,1,0.030848286494704637,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_097.png,176.37720000493573
PatchCore,screw_bag/test/logical_anomalies/098,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\098.png,screw_bag/test/logical_anomalies/098.png,screw_bag,test,logical_anomalies,098,1,0.03835586451086746,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_098.png,179.75750000186963
PatchCore,screw_bag/test/logical_anomalies/099,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\099.png,screw_bag/test/logical_anomalies/099.png,screw_bag,test,logical_anomalies,099,1,0.02835329416067082,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_099.png,253.66229999781353
PatchCore,screw_bag/test/logical_anomalies/100,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\100.png,screw_bag/test/logical_anomalies/100.png,screw_bag,test,logical_anomalies,100,1,0.03372120566285557,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_100.png,178.58259999775328
PatchCore,screw_bag/test/logical_anomalies/101,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\101.png,screw_bag/test/logical_anomalies/101.png,screw_bag,test,logical_anomalies,101,1,0.029959664625261524,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_101.png,134.50269999884767
PatchCore,screw_bag/test/logical_anomalies/102,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\102.png,screw_bag/test/logical_anomalies/102.png,screw_bag,test,logical_anomalies,102,1,0.030843841065620534,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_102.png,151.11099999921862
PatchCore,screw_bag/test/logical_anomalies/103,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\103.png,screw_bag/test/logical_anomalies/103.png,screw_bag,test,logical_anomalies,103,1,0.02951080408228927,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_103.png,227.72860000259243
PatchCore,screw_bag/test/logical_anomalies/104,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\104.png,screw_bag/test/logical_anomalies/104.png,screw_bag,test,logical_anomalies,104,1,0.03449667327038227,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_104.png,194.2879000052926
PatchCore,screw_bag/test/logical_anomalies/105,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\105.png,screw_bag/test/logical_anomalies/105.png,screw_bag,test,logical_anomalies,105,1,0.026490442672822426,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_105.png,236.90779999742517
PatchCore,screw_bag/test/logical_anomalies/106,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\106.png,screw_bag/test/logical_anomalies/106.png,screw_bag,test,logical_anomalies,106,1,0.028008164422741667,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_106.png,255.50220000150148
PatchCore,screw_bag/test/logical_anomalies/107,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\107.png,screw_bag/test/logical_anomalies/107.png,screw_bag,test,logical_anomalies,107,1,0.02995247556912408,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_107.png,227.3270000005141
PatchCore,screw_bag/test/logical_anomalies/108,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\108.png,screw_bag/test/logical_anomalies/108.png,screw_bag,test,logical_anomalies,108,1,0.030212425171865804,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_108.png,190.53770000027725
PatchCore,screw_bag/test/logical_anomalies/109,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\109.png,screw_bag/test/logical_anomalies/109.png,screw_bag,test,logical_anomalies,109,1,0.03449111993573796,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_109.png,174.1827000005287
PatchCore,screw_bag/test/logical_anomalies/110,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\110.png,screw_bag/test/logical_anomalies/110.png,screw_bag,test,logical_anomalies,110,1,0.02782071203871596,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_110.png,183.50110000028508
PatchCore,screw_bag/test/logical_anomalies/111,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\111.png,screw_bag/test/logical_anomalies/111.png,screw_bag,test,logical_anomalies,111,1,0.029533641779219737,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_111.png,188.07890000607586
PatchCore,screw_bag/test/logical_anomalies/112,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\112.png,screw_bag/test/logical_anomalies/112.png,screw_bag,test,logical_anomalies,112,1,0.03728162607639931,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_112.png,163.80029999709222
PatchCore,screw_bag/test/logical_anomalies/113,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\113.png,screw_bag/test/logical_anomalies/113.png,screw_bag,test,logical_anomalies,113,1,0.031102503514805122,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_113.png,250.5380000002333
PatchCore,screw_bag/test/logical_anomalies/114,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\114.png,screw_bag/test/logical_anomalies/114.png,screw_bag,test,logical_anomalies,114,1,0.03230035557007288,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_114.png,189.44419999752427
PatchCore,screw_bag/test/logical_anomalies/115,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\115.png,screw_bag/test/logical_anomalies/115.png,screw_bag,test,logical_anomalies,115,1,0.02743480371418849,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_115.png,158.08039999683388
PatchCore,screw_bag/test/logical_anomalies/116,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\116.png,screw_bag/test/logical_anomalies/116.png,screw_bag,test,logical_anomalies,116,1,0.029908644567272442,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_116.png,156.83509999507805
PatchCore,screw_bag/test/logical_anomalies/117,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\117.png,screw_bag/test/logical_anomalies/117.png,screw_bag,test,logical_anomalies,117,1,0.0317136118026898,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_117.png,176.94330000085756
PatchCore,screw_bag/test/logical_anomalies/118,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\118.png,screw_bag/test/logical_anomalies/118.png,screw_bag,test,logical_anomalies,118,1,0.03301598796950423,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_118.png,192.67479999689385
PatchCore,screw_bag/test/logical_anomalies/119,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\119.png,screw_bag/test/logical_anomalies/119.png,screw_bag,test,logical_anomalies,119,1,0.03566523935509597,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_119.png,236.60580000432674
PatchCore,screw_bag/test/logical_anomalies/120,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\120.png,screw_bag/test/logical_anomalies/120.png,screw_bag,test,logical_anomalies,120,1,0.03224391791094414,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_120.png,186.44990000029793
PatchCore,screw_bag/test/logical_anomalies/121,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\121.png,screw_bag/test/logical_anomalies/121.png,screw_bag,test,logical_anomalies,121,1,0.028970656271963335,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_121.png,170.0397000022349
PatchCore,screw_bag/test/logical_anomalies/122,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\122.png,screw_bag/test/logical_anomalies/122.png,screw_bag,test,logical_anomalies,122,1,0.029683304388299223,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_122.png,231.38990000006743
PatchCore,screw_bag/test/logical_anomalies/123,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\123.png,screw_bag/test/logical_anomalies/123.png,screw_bag,test,logical_anomalies,123,1,0.03430746756769262,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_123.png,246.90150000242284
PatchCore,screw_bag/test/logical_anomalies/124,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\124.png,screw_bag/test/logical_anomalies/124.png,screw_bag,test,logical_anomalies,124,1,0.026699527561735627,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_124.png,216.32710000267252
PatchCore,screw_bag/test/logical_anomalies/125,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\125.png,screw_bag/test/logical_anomalies/125.png,screw_bag,test,logical_anomalies,125,1,0.033186914016866485,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_125.png,265.00749999831896
PatchCore,screw_bag/test/logical_anomalies/126,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\126.png,screw_bag/test/logical_anomalies/126.png,screw_bag,test,logical_anomalies,126,1,0.028357645993401355,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_126.png,205.3950999979861
PatchCore,screw_bag/test/logical_anomalies/127,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\127.png,screw_bag/test/logical_anomalies/127.png,screw_bag,test,logical_anomalies,127,1,0.030593471961852796,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_127.png,259.07849999930477
PatchCore,screw_bag/test/logical_anomalies/128,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\128.png,screw_bag/test/logical_anomalies/128.png,screw_bag,test,logical_anomalies,128,1,0.030264168018515582,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_128.png,197.72240000020247
PatchCore,screw_bag/test/logical_anomalies/129,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\129.png,screw_bag/test/logical_anomalies/129.png,screw_bag,test,logical_anomalies,129,1,0.0292330983893614,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_129.png,306.6151999955764
PatchCore,screw_bag/test/logical_anomalies/130,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\130.png,screw_bag/test/logical_anomalies/130.png,screw_bag,test,logical_anomalies,130,1,0.028391321129694738,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_130.png,234.81620000529801
PatchCore,screw_bag/test/logical_anomalies/131,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\131.png,screw_bag/test/logical_anomalies/131.png,screw_bag,test,logical_anomalies,131,1,0.023417967919354438,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_131.png,184.84840000019176
PatchCore,screw_bag/test/logical_anomalies/132,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\132.png,screw_bag/test/logical_anomalies/132.png,screw_bag,test,logical_anomalies,132,1,0.0333877995105111,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_132.png,193.85889999830397
PatchCore,screw_bag/test/logical_anomalies/133,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\133.png,screw_bag/test/logical_anomalies/133.png,screw_bag,test,logical_anomalies,133,1,0.035870365992441734,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_133.png,157.49179999693297
PatchCore,screw_bag/test/logical_anomalies/134,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\134.png,screw_bag/test/logical_anomalies/134.png,screw_bag,test,logical_anomalies,134,1,0.03581542391714872,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_134.png,186.84089999442222
PatchCore,screw_bag/test/logical_anomalies/135,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\135.png,screw_bag/test/logical_anomalies/135.png,screw_bag,test,logical_anomalies,135,1,0.02960773908374316,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_135.png,179.4683000043733
PatchCore,screw_bag/test/logical_anomalies/136,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\logical_anomalies\136.png,screw_bag/test/logical_anomalies/136.png,screw_bag,test,logical_anomalies,136,1,0.03759771639336022,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_logical_anomalies_136.png,182.9031000015675
PatchCore,screw_bag/test/structural_anomalies/000,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\000.png,screw_bag/test/structural_anomalies/000.png,screw_bag,test,structural_anomalies,000,1,0.030975735612276276,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_structural_anomalies_000.png,287.11280000425177
PatchCore,screw_bag/test/structural_anomalies/001,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\001.png,screw_bag/test/structural_anomalies/001.png,screw_bag,test,structural_anomalies,001,1,0.032294629610353225,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_structural_anomalies_001.png,154.8144999978831
PatchCore,screw_bag/test/structural_anomalies/002,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\002.png,screw_bag/test/structural_anomalies/002.png,screw_bag,test,structural_anomalies,002,1,0.03474001013993732,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_structural_anomalies_002.png,177.21500000334345
PatchCore,screw_bag/test/structural_anomalies/003,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\003.png,screw_bag/test/structural_anomalies/003.png,screw_bag,test,structural_anomalies,003,1,0.028858974225600034,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_structural_anomalies_003.png,327.4442999972962
PatchCore,screw_bag/test/structural_anomalies/004,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\004.png,screw_bag/test/structural_anomalies/004.png,screw_bag,test,structural_anomalies,004,1,0.033250083617632306,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_structural_anomalies_004.png,269.8272999987239
PatchCore,screw_bag/test/structural_anomalies/005,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\005.png,screw_bag/test/structural_anomalies/005.png,screw_bag,test,structural_anomalies,005,1,0.03364965343324021,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_structural_anomalies_005.png,210.3930000012042
PatchCore,screw_bag/test/structural_anomalies/006,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\006.png,screw_bag/test/structural_anomalies/006.png,screw_bag,test,structural_anomalies,006,1,0.0323660553807849,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_structural_anomalies_006.png,203.98639999621082
PatchCore,screw_bag/test/structural_anomalies/007,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\007.png,screw_bag/test/structural_anomalies/007.png,screw_bag,test,structural_anomalies,007,1,0.03201877879649239,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_structural_anomalies_007.png,213.7217999988934
PatchCore,screw_bag/test/structural_anomalies/008,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\008.png,screw_bag/test/structural_anomalies/008.png,screw_bag,test,structural_anomalies,008,1,0.033863671505502256,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_structural_anomalies_008.png,187.76809999690158
PatchCore,screw_bag/test/structural_anomalies/009,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\009.png,screw_bag/test/structural_anomalies/009.png,screw_bag,test,structural_anomalies,009,1,0.030463013939586604,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_structural_anomalies_009.png,117.54289999953471
PatchCore,screw_bag/test/structural_anomalies/010,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\010.png,screw_bag/test/structural_anomalies/010.png,screw_bag,test,structural_anomalies,010,1,0.032647171452866705,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_structural_anomalies_010.png,255.92230000620475
PatchCore,screw_bag/test/structural_anomalies/011,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\011.png,screw_bag/test/structural_anomalies/011.png,screw_bag,test,structural_anomalies,011,1,0.03141538456367339,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_structural_anomalies_011.png,155.5586000031326
PatchCore,screw_bag/test/structural_anomalies/012,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\012.png,screw_bag/test/structural_anomalies/012.png,screw_bag,test,structural_anomalies,012,1,0.0374434361659531,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_structural_anomalies_012.png,327.87430000462336
PatchCore,screw_bag/test/structural_anomalies/013,D:\Anal Project Codex\Project_A_LOCO_AD\03_cleaned_data\loco_cleaned_letterbox_384\screw_bag\test\structural_anomalies\013.png,screw_bag/test/structural_anomalies/013.png,screw_bag,test,structural_anomalies,013,1,0.033396595484942206,top5,fallback_patch_stats,D:\Anal Project Codex\Project_A_LOCO_AD\05_baselines\PatchCore\patchcore_anomaly_maps\screw_bag_test_structural_anomalies_013.png,187.86410000029719
