method,image_id,path,relative_path,category,split,defect_type,sample_id,label,score,score_mahalanobis,score_cosine,score_isolation_forest,k,feature_backend,time_ms
CompositionHistogram,splicing_connectors/test/structural_anomalies/022,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/022.png,splicing_connectors/test/structural_anomalies/022.png,splicing_connectors,test,structural_anomalies,022,1,6.269916265307472,6.269916265307472,0.5247412323951721,0.5297593742865849,32,dinov2-small,23.701984000581433
CompositionHistogram,splicing_connectors/test/structural_anomalies/023,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/023.png,splicing_connectors/test/structural_anomalies/023.png,splicing_connectors,test,structural_anomalies,023,1,4.518139355020915,4.518139355020915,0.52443528175354,0.49098254397988816,32,dinov2-small,23.41115000035643
CompositionHistogram,splicing_connectors/test/structural_anomalies/024,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/024.png,splicing_connectors/test/structural_anomalies/024.png,splicing_connectors,test,structural_anomalies,024,1,6.3735383508911925,6.3735383508911925,0.5277692079544067,0.5267111570353933,32,dinov2-small,23.07281100002001
CompositionHistogram,splicing_connectors/test/structural_anomalies/025,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/025.png,splicing_connectors/test/structural_anomalies/025.png,splicing_connectors,test,structural_anomalies,025,1,3.728853943402778,3.728853943402778,0.5179562568664551,0.4751143272709156,32,dinov2-small,24.587746999714
CompositionHistogram,splicing_connectors/test/structural_anomalies/026,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/026.png,splicing_connectors/test/structural_anomalies/026.png,splicing_connectors,test,structural_anomalies,026,1,5.07066593784646,5.07066593784646,0.516952633857727,0.4995501688992841,32,dinov2-small,23.149081000156002
CompositionHistogram,splicing_connectors/test/structural_anomalies/027,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/027.png,splicing_connectors/test/structural_anomalies/027.png,splicing_connectors,test,structural_anomalies,027,1,4.576145596070024,4.576145596070024,0.5221912264823914,0.47363671646883876,32,dinov2-small,23.64463599951705
CompositionHistogram,splicing_connectors/test/structural_anomalies/028,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/028.png,splicing_connectors/test/structural_anomalies/028.png,splicing_connectors,test,structural_anomalies,028,1,5.382336247659994,5.382336247659994,0.5221620798110962,0.5086247073659373,32,dinov2-small,23.336795000432176
CompositionHistogram,splicing_connectors/test/structural_anomalies/029,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/029.png,splicing_connectors/test/structural_anomalies/029.png,splicing_connectors,test,structural_anomalies,029,1,4.717172391304088,4.717172391304088,0.5182636976242065,0.48714573319568594,32,dinov2-small,24.150755999471585
CompositionHistogram,splicing_connectors/test/structural_anomalies/030,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/030.png,splicing_connectors/test/structural_anomalies/030.png,splicing_connectors,test,structural_anomalies,030,1,3.130010131150668,3.130010131150668,0.5208017230033875,0.44966195102742135,32,dinov2-small,24.1061010001431
CompositionHistogram,splicing_connectors/test/structural_anomalies/031,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/031.png,splicing_connectors/test/structural_anomalies/031.png,splicing_connectors,test,structural_anomalies,031,1,5.703368978927472,5.703368978927472,0.5209276080131531,0.4989625607524331,32,dinov2-small,24.029510999753256
CompositionHistogram,splicing_connectors/test/structural_anomalies/032,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/032.png,splicing_connectors/test/structural_anomalies/032.png,splicing_connectors,test,structural_anomalies,032,1,5.389806636780012,5.389806636780012,0.5227973461151123,0.5128034612188456,32,dinov2-small,23.68805700007215
CompositionHistogram,splicing_connectors/test/structural_anomalies/033,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/033.png,splicing_connectors/test/structural_anomalies/033.png,splicing_connectors,test,structural_anomalies,033,1,3.660604612417392,3.660604612417392,0.5198922157287598,0.47314314826222165,32,dinov2-small,23.83898700009013
CompositionHistogram,splicing_connectors/test/structural_anomalies/034,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/034.png,splicing_connectors/test/structural_anomalies/034.png,splicing_connectors,test,structural_anomalies,034,1,3.5601238873770376,3.5601238873770376,0.5195894837379456,0.47060550992048106,32,dinov2-small,24.35414400042646
CompositionHistogram,splicing_connectors/test/structural_anomalies/035,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/035.png,splicing_connectors/test/structural_anomalies/035.png,splicing_connectors,test,structural_anomalies,035,1,4.1741268686419,4.1741268686419,0.5213072299957275,0.47251726173027253,32,dinov2-small,23.734016999696905
CompositionHistogram,splicing_connectors/test/structural_anomalies/036,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/036.png,splicing_connectors/test/structural_anomalies/036.png,splicing_connectors,test,structural_anomalies,036,1,5.471888122040251,5.471888122040251,0.5226339101791382,0.49787546751234624,32,dinov2-small,23.91333799914719
CompositionHistogram,splicing_connectors/test/structural_anomalies/037,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/037.png,splicing_connectors/test/structural_anomalies/037.png,splicing_connectors,test,structural_anomalies,037,1,5.158843397956877,5.158843397956877,0.5161453485488892,0.5133051005063002,32,dinov2-small,24.340829000720987
CompositionHistogram,splicing_connectors/test/structural_anomalies/038,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/038.png,splicing_connectors/test/structural_anomalies/038.png,splicing_connectors,test,structural_anomalies,038,1,5.610801703047873,5.610801703047873,0.5232710242271423,0.4853950336907269,32,dinov2-small,23.64753700021538
CompositionHistogram,splicing_connectors/test/structural_anomalies/039,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/039.png,splicing_connectors/test/structural_anomalies/039.png,splicing_connectors,test,structural_anomalies,039,1,3.995644289988943,3.995644289988943,0.5190654993057251,0.47297241044278965,32,dinov2-small,23.842213999159867
CompositionHistogram,splicing_connectors/test/structural_anomalies/040,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/040.png,splicing_connectors/test/structural_anomalies/040.png,splicing_connectors,test,structural_anomalies,040,1,4.923991930621062,4.923991930621062,0.519329845905304,0.48204710371867,32,dinov2-small,23.966656000084186
CompositionHistogram,splicing_connectors/test/structural_anomalies/041,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/041.png,splicing_connectors/test/structural_anomalies/041.png,splicing_connectors,test,structural_anomalies,041,1,4.479571765486563,4.479571765486563,0.5206471085548401,0.49756441560173975,32,dinov2-small,23.635367999304435
CompositionHistogram,splicing_connectors/test/structural_anomalies/042,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/042.png,splicing_connectors/test/structural_anomalies/042.png,splicing_connectors,test,structural_anomalies,042,1,6.591561262191127,6.591561262191127,0.5249772667884827,0.5259021514663847,32,dinov2-small,23.85235199926683
CompositionHistogram,splicing_connectors/test/structural_anomalies/043,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/043.png,splicing_connectors/test/structural_anomalies/043.png,splicing_connectors,test,structural_anomalies,043,1,3.685635959310889,3.685635959310889,0.5222026109695435,0.4604399286143162,32,dinov2-small,24.10883399988961
CompositionHistogram,splicing_connectors/test/structural_anomalies/044,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/044.png,splicing_connectors/test/structural_anomalies/044.png,splicing_connectors,test,structural_anomalies,044,1,5.570640678479778,5.570640678479778,0.5230261087417603,0.4988816234729024,32,dinov2-small,24.776787000519107
CompositionHistogram,splicing_connectors/test/structural_anomalies/045,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/045.png,splicing_connectors/test/structural_anomalies/045.png,splicing_connectors,test,structural_anomalies,045,1,4.138955664444416,4.138955664444416,0.5185721516609192,0.4587089891938083,32,dinov2-small,26.460629999746743
CompositionHistogram,splicing_connectors/test/structural_anomalies/046,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/046.png,splicing_connectors/test/structural_anomalies/046.png,splicing_connectors,test,structural_anomalies,046,1,6.506083266170629,6.506083266170629,0.526227593421936,0.5352826403007137,32,dinov2-small,24.728630000026897
CompositionHistogram,splicing_connectors/test/structural_anomalies/047,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/047.png,splicing_connectors/test/structural_anomalies/047.png,splicing_connectors,test,structural_anomalies,047,1,5.082960903161453,5.082960903161453,0.5224111080169678,0.49673374428436523,32,dinov2-small,24.527794999812613
CompositionHistogram,splicing_connectors/test/structural_anomalies/048,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/048.png,splicing_connectors/test/structural_anomalies/048.png,splicing_connectors,test,structural_anomalies,048,1,5.3566769218854695,5.3566769218854695,0.5203230977058411,0.5219561413064845,32,dinov2-small,24.890606000553817
CompositionHistogram,splicing_connectors/test/structural_anomalies/049,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/049.png,splicing_connectors/test/structural_anomalies/049.png,splicing_connectors,test,structural_anomalies,049,1,3.701940745875812,3.701940745875812,0.5186668634414673,0.4763797543699156,32,dinov2-small,24.08774700052163
CompositionHistogram,splicing_connectors/test/structural_anomalies/050,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/050.png,splicing_connectors/test/structural_anomalies/050.png,splicing_connectors,test,structural_anomalies,050,1,5.0046890130084805,5.0046890130084805,0.5178470611572266,0.4987556315639421,32,dinov2-small,29.01108799960639
CompositionHistogram,splicing_connectors/test/structural_anomalies/051,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/051.png,splicing_connectors/test/structural_anomalies/051.png,splicing_connectors,test,structural_anomalies,051,1,5.688397837912284,5.688397837912284,0.5217968225479126,0.5077906763571278,32,dinov2-small,24.04491000015696
CompositionHistogram,splicing_connectors/test/structural_anomalies/052,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/052.png,splicing_connectors/test/structural_anomalies/052.png,splicing_connectors,test,structural_anomalies,052,1,3.987750380151618,3.987750380151618,0.5152782201766968,0.4683958770203575,32,dinov2-small,24.273200000607176
CompositionHistogram,splicing_connectors/test/structural_anomalies/053,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/053.png,splicing_connectors/test/structural_anomalies/053.png,splicing_connectors,test,structural_anomalies,053,1,6.449963877249996,6.449963877249996,0.5192140340805054,0.500528594313832,32,dinov2-small,23.880931000348937
CompositionHistogram,splicing_connectors/test/structural_anomalies/054,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/054.png,splicing_connectors/test/structural_anomalies/054.png,splicing_connectors,test,structural_anomalies,054,1,4.90032479066949,4.90032479066949,0.5233075618743896,0.493543494724918,32,dinov2-small,29.94953399957012
CompositionHistogram,splicing_connectors/test/structural_anomalies/055,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/055.png,splicing_connectors/test/structural_anomalies/055.png,splicing_connectors,test,structural_anomalies,055,1,6.33908286815898,6.33908286815898,0.5238832235336304,0.5274994571338723,32,dinov2-small,29.946859999654407
CompositionHistogram,splicing_connectors/test/structural_anomalies/056,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/056.png,splicing_connectors/test/structural_anomalies/056.png,splicing_connectors,test,structural_anomalies,056,1,6.271061454574561,6.271061454574561,0.5237370729446411,0.5364504320268076,32,dinov2-small,23.491930999625765
CompositionHistogram,splicing_connectors/test/structural_anomalies/057,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/057.png,splicing_connectors/test/structural_anomalies/057.png,splicing_connectors,test,structural_anomalies,057,1,4.06084139755771,4.06084139755771,0.5213075280189514,0.4776296663453935,32,dinov2-small,23.463387999981933
CompositionHistogram,splicing_connectors/test/structural_anomalies/058,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/058.png,splicing_connectors/test/structural_anomalies/058.png,splicing_connectors,test,structural_anomalies,058,1,5.905052792625899,5.905052792625899,0.5234984159469604,0.5075955290128864,32,dinov2-small,23.337089000051492
CompositionHistogram,splicing_connectors/test/structural_anomalies/059,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/059.png,splicing_connectors/test/structural_anomalies/059.png,splicing_connectors,test,structural_anomalies,059,1,3.5472916646071773,3.5472916646071773,0.5196245312690735,0.4583732160031201,32,dinov2-small,23.561716000585875
CompositionHistogram,splicing_connectors/test/structural_anomalies/060,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/060.png,splicing_connectors/test/structural_anomalies/060.png,splicing_connectors,test,structural_anomalies,060,1,2.6520098777963677,2.6520098777963677,0.518661379814148,0.44976346850140553,32,dinov2-small,32.45308100031252
CompositionHistogram,splicing_connectors/test/structural_anomalies/061,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/061.png,splicing_connectors/test/structural_anomalies/061.png,splicing_connectors,test,structural_anomalies,061,1,4.0132378391979655,4.0132378391979655,0.5205245614051819,0.4726997342824051,32,dinov2-small,35.79255800013925
CompositionHistogram,splicing_connectors/test/structural_anomalies/062,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/062.png,splicing_connectors/test/structural_anomalies/062.png,splicing_connectors,test,structural_anomalies,062,1,5.916285944595432,5.916285944595432,0.5263033509254456,0.510284546863358,32,dinov2-small,24.712278999686532
CompositionHistogram,splicing_connectors/test/structural_anomalies/063,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/063.png,splicing_connectors/test/structural_anomalies/063.png,splicing_connectors,test,structural_anomalies,063,1,5.260610464273607,5.260610464273607,0.52196204662323,0.5203189224850969,32,dinov2-small,24.199998999392847
CompositionHistogram,splicing_connectors/test/structural_anomalies/064,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/064.png,splicing_connectors/test/structural_anomalies/064.png,splicing_connectors,test,structural_anomalies,064,1,4.4037031706008944,4.4037031706008944,0.5211898684501648,0.47731346508752426,32,dinov2-small,23.83516999998392
CompositionHistogram,splicing_connectors/test/structural_anomalies/065,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/065.png,splicing_connectors/test/structural_anomalies/065.png,splicing_connectors,test,structural_anomalies,065,1,4.315500567175011,4.315500567175011,0.521572470664978,0.4725297490462003,32,dinov2-small,24.4987799997034
CompositionHistogram,splicing_connectors/test/structural_anomalies/066,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/066.png,splicing_connectors/test/structural_anomalies/066.png,splicing_connectors,test,structural_anomalies,066,1,3.832321191840546,3.832321191840546,0.5192207098007202,0.46438176630769606,32,dinov2-small,24.398716999712633
CompositionHistogram,splicing_connectors/test/structural_anomalies/067,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/067.png,splicing_connectors/test/structural_anomalies/067.png,splicing_connectors,test,structural_anomalies,067,1,5.403771945093551,5.403771945093551,0.5239166617393494,0.4963458557260846,32,dinov2-small,22.83671500026685
CompositionHistogram,splicing_connectors/test/structural_anomalies/068,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/068.png,splicing_connectors/test/structural_anomalies/068.png,splicing_connectors,test,structural_anomalies,068,1,4.427043456259449,4.427043456259449,0.5217231512069702,0.4764133595634038,32,dinov2-small,23.40458300022874
CompositionHistogram,splicing_connectors/test/structural_anomalies/069,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/069.png,splicing_connectors/test/structural_anomalies/069.png,splicing_connectors,test,structural_anomalies,069,1,5.914285420495927,5.914285420495927,0.5244924426078796,0.5075351170160014,32,dinov2-small,23.9134670000567
CompositionHistogram,splicing_connectors/test/structural_anomalies/070,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/070.png,splicing_connectors/test/structural_anomalies/070.png,splicing_connectors,test,structural_anomalies,070,1,4.514235580511302,4.514235580511302,0.5202307105064392,0.4833334540844516,32,dinov2-small,23.79288300016924
CompositionHistogram,splicing_connectors/test/structural_anomalies/071,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/071.png,splicing_connectors/test/structural_anomalies/071.png,splicing_connectors,test,structural_anomalies,071,1,5.1566994869370895,5.1566994869370895,0.5172856450080872,0.5012117973265133,32,dinov2-small,24.33921299962094
CompositionHistogram,splicing_connectors/test/structural_anomalies/072,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/072.png,splicing_connectors/test/structural_anomalies/072.png,splicing_connectors,test,structural_anomalies,072,1,4.043837686754001,4.043837686754001,0.5162668228149414,0.4796778554484744,32,dinov2-small,24.101991999486927
CompositionHistogram,splicing_connectors/test/structural_anomalies/073,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/073.png,splicing_connectors/test/structural_anomalies/073.png,splicing_connectors,test,structural_anomalies,073,1,4.36732278023484,4.36732278023484,0.5213810801506042,0.4841054153342956,32,dinov2-small,23.43802399991546
CompositionHistogram,splicing_connectors/test/structural_anomalies/074,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/074.png,splicing_connectors/test/structural_anomalies/074.png,splicing_connectors,test,structural_anomalies,074,1,5.377778591137866,5.377778591137866,0.5187999606132507,0.4913611048022378,32,dinov2-small,24.01152899983572
CompositionHistogram,splicing_connectors/test/structural_anomalies/075,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/075.png,splicing_connectors/test/structural_anomalies/075.png,splicing_connectors,test,structural_anomalies,075,1,4.485389995733903,4.485389995733903,0.5203715562820435,0.47635448123922575,32,dinov2-small,23.792656999830797
CompositionHistogram,splicing_connectors/test/structural_anomalies/076,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/076.png,splicing_connectors/test/structural_anomalies/076.png,splicing_connectors,test,structural_anomalies,076,1,6.467302480188264,6.467302480188264,0.5214911699295044,0.5397303156465021,32,dinov2-small,24.67854300084582
CompositionHistogram,splicing_connectors/test/structural_anomalies/077,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/077.png,splicing_connectors/test/structural_anomalies/077.png,splicing_connectors,test,structural_anomalies,077,1,3.641380667974621,3.641380667974621,0.5201199054718018,0.4702358929136088,32,dinov2-small,23.674259000472375
CompositionHistogram,splicing_connectors/test/structural_anomalies/078,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/078.png,splicing_connectors/test/structural_anomalies/078.png,splicing_connectors,test,structural_anomalies,078,1,3.823506487341862,3.823506487341862,0.5196616053581238,0.4625519064181962,32,dinov2-small,23.45923499979108
CompositionHistogram,splicing_connectors/test/structural_anomalies/079,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/079.png,splicing_connectors/test/structural_anomalies/079.png,splicing_connectors,test,structural_anomalies,079,1,4.523151484070631,4.523151484070631,0.5228792428970337,0.48375981763479464,32,dinov2-small,23.694760000580573
CompositionHistogram,splicing_connectors/test/structural_anomalies/080,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/080.png,splicing_connectors/test/structural_anomalies/080.png,splicing_connectors,test,structural_anomalies,080,1,5.314821780961221,5.314821780961221,0.526006817817688,0.5166030519984536,32,dinov2-small,23.339598000347905
CompositionHistogram,splicing_connectors/test/structural_anomalies/081,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/081.png,splicing_connectors/test/structural_anomalies/081.png,splicing_connectors,test,structural_anomalies,081,1,4.987842460251961,4.987842460251961,0.5167230367660522,0.4862607510063942,32,dinov2-small,23.490327000217803
CompositionHistogram,splicing_connectors/test/structural_anomalies/082,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/082.png,splicing_connectors/test/structural_anomalies/082.png,splicing_connectors,test,structural_anomalies,082,1,5.383818938844007,5.383818938844007,0.5215445160865784,0.5348788206697668,32,dinov2-small,23.353153999778442
CompositionHistogram,splicing_connectors/test/structural_anomalies/083,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/083.png,splicing_connectors/test/structural_anomalies/083.png,splicing_connectors,test,structural_anomalies,083,1,5.948921086748238,5.948921086748238,0.5209117531776428,0.5161155559657389,32,dinov2-small,23.481193999941752
CompositionHistogram,splicing_connectors/test/structural_anomalies/084,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/structural_anomalies/084.png,splicing_connectors/test/structural_anomalies/084.png,splicing_connectors,test,structural_anomalies,084,1,5.394635407437473,5.394635407437473,0.5180475115776062,0.4972616291795792,32,dinov2-small,23.384484999951383
CompositionHistogram,splicing_connectors/validation/good/000,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/validation/good/000.png,splicing_connectors/validation/good/000.png,splicing_connectors,validation,good,000,0,4.725833834435485,4.725833834435485,0.5204753279685974,0.4868386229823186,32,dinov2-small,24.77418000034959
CompositionHistogram,splicing_connectors/validation/good/001,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/validation/good/001.png,splicing_connectors/validation/good/001.png,splicing_connectors,validation,good,001,0,4.208718682018046,4.208718682018046,0.521821141242981,0.4825609494751416,32,dinov2-small,23.84776300004887
CompositionHistogram,splicing_connectors/validation/good/002,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/validation/good/002.png,splicing_connectors/validation/good/002.png,splicing_connectors,validation,good,002,0,5.916025421124885,5.916025421124885,0.5260797142982483,0.49597194138742984,32,dinov2-small,23.25728599953436
CompositionHistogram,splicing_connectors/validation/good/003,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/validation/good/003.png,splicing_connectors/validation/good/003.png,splicing_connectors,validation,good,003,0,4.445923560368757,4.445923560368757,0.5226559638977051,0.46994564669217276,32,dinov2-small,23.547804000372707
CompositionHistogram,splicing_connectors/validation/good/004,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/validation/good/004.png,splicing_connectors/validation/good/004.png,splicing_connectors,validation,good,004,0,3.706321562832895,3.706321562832895,0.5234282612800598,0.46725152238405787,32,dinov2-small,23.512845000368543
CompositionHistogram,splicing_connectors/validation/good/005,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/validation/good/005.png,splicing_connectors/validation/good/005.png,splicing_connectors,validation,good,005,0,4.978997435608511,4.978997435608511,0.5186060070991516,0.5027570576990902,32,dinov2-small,24.096920999909344
CompositionHistogram,splicing_connectors/validation/good/006,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/validation/good/006.png,splicing_connectors/validation/good/006.png,splicing_connectors,validation,good,006,0,3.4259721470781175,3.4259721470781175,0.5184956789016724,0.4690454884076478,32,dinov2-small,23.59389299999748
CompositionHistogram,splicing_connectors/validation/good/007,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/validation/good/007.png,splicing_connectors/validation/good/007.png,splicing_connectors,validation,good,007,0,3.1748275636577024,3.1748275636577024,0.5183711647987366,0.45667253914231615,32,dinov2-small,24.729038999794284
CompositionHistogram,splicing_connectors/validation/good/008,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/validation/good/008.png,splicing_connectors/validation/good/008.png,splicing_connectors,validation,good,008,0,3.5147228971884914,3.5147228971884914,0.5199113488197327,0.4597841036251786,32,dinov2-small,23.87915100007376
CompositionHistogram,splicing_connectors/validation/good/009,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/validation/good/009.png,splicing_connectors/validation/good/009.png,splicing_connectors,validation,good,009,0,6.773211137190499,6.773211137190499,0.5222403407096863,0.554531522200585,32,dinov2-small,23.69563600041147
CompositionHistogram,splicing_connectors/validation/good/010,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/validation/good/010.png,splicing_connectors/validation/good/010.png,splicing_connectors,validation,good,010,0,7.724587432114535,7.724587432114535,0.5195096731185913,0.5162094356806816,32,dinov2-small,23.64487399972859
