method,image_id,path,relative_path,category,split,defect_type,sample_id,label,score,region_size,feature_backend,map_file,time_ms
GridAware DINOv2,splicing_connectors/test/logical_anomalies/013,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/013.png,splicing_connectors/test/logical_anomalies/013.png,splicing_connectors,test,logical_anomalies,013,1,0.44042301636475784,6x6,dinov2-small,,139.16589500058762
GridAware DINOv2,splicing_connectors/test/logical_anomalies/014,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/014.png,splicing_connectors/test/logical_anomalies/014.png,splicing_connectors,test,logical_anomalies,014,1,0.41988682517638576,6x6,dinov2-small,,135.79896700048266
GridAware DINOv2,splicing_connectors/test/logical_anomalies/015,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/015.png,splicing_connectors/test/logical_anomalies/015.png,splicing_connectors,test,logical_anomalies,015,1,0.4243998412902539,6x6,dinov2-small,,136.93871200030117
GridAware DINOv2,splicing_connectors/test/logical_anomalies/016,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/016.png,splicing_connectors/test/logical_anomalies/016.png,splicing_connectors,test,logical_anomalies,016,1,0.41319409012794495,6x6,dinov2-small,,143.99972299997899
GridAware DINOv2,splicing_connectors/test/logical_anomalies/017,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/017.png,splicing_connectors/test/logical_anomalies/017.png,splicing_connectors,test,logical_anomalies,017,1,0.4860899563019092,6x6,dinov2-small,,140.6055870002092
GridAware DINOv2,splicing_connectors/test/logical_anomalies/018,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/018.png,splicing_connectors/test/logical_anomalies/018.png,splicing_connectors,test,logical_anomalies,018,1,0.3997642008157877,6x6,dinov2-small,,153.72867800033418
GridAware DINOv2,splicing_connectors/test/logical_anomalies/019,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/019.png,splicing_connectors/test/logical_anomalies/019.png,splicing_connectors,test,logical_anomalies,019,1,0.4022740882176619,6x6,dinov2-small,,136.6029709997747
GridAware DINOv2,splicing_connectors/test/logical_anomalies/020,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/020.png,splicing_connectors/test/logical_anomalies/020.png,splicing_connectors,test,logical_anomalies,020,1,0.47778049340614903,6x6,dinov2-small,,143.1749409994154
GridAware DINOv2,splicing_connectors/test/logical_anomalies/021,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/021.png,splicing_connectors/test/logical_anomalies/021.png,splicing_connectors,test,logical_anomalies,021,1,0.4243833514360281,6x6,dinov2-small,,139.58014299987553
GridAware DINOv2,splicing_connectors/test/logical_anomalies/022,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/022.png,splicing_connectors/test/logical_anomalies/022.png,splicing_connectors,test,logical_anomalies,022,1,0.5061758435689486,6x6,dinov2-small,,140.0926910000635
GridAware DINOv2,splicing_connectors/test/logical_anomalies/023,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/023.png,splicing_connectors/test/logical_anomalies/023.png,splicing_connectors,test,logical_anomalies,023,1,0.5721238438899701,6x6,dinov2-small,,138.83829600035824
GridAware DINOv2,splicing_connectors/test/logical_anomalies/024,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/024.png,splicing_connectors/test/logical_anomalies/024.png,splicing_connectors,test,logical_anomalies,024,1,0.4777638499553387,6x6,dinov2-small,,138.17758899949695
GridAware DINOv2,splicing_connectors/test/logical_anomalies/025,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/025.png,splicing_connectors/test/logical_anomalies/025.png,splicing_connectors,test,logical_anomalies,025,1,0.5188678961533767,6x6,dinov2-small,,150.1083370003471
GridAware DINOv2,splicing_connectors/test/logical_anomalies/026,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/026.png,splicing_connectors/test/logical_anomalies/026.png,splicing_connectors,test,logical_anomalies,026,1,0.4580388000378242,6x6,dinov2-small,,139.8859539995101
GridAware DINOv2,splicing_connectors/test/logical_anomalies/027,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/027.png,splicing_connectors/test/logical_anomalies/027.png,splicing_connectors,test,logical_anomalies,027,1,0.4608329488680913,6x6,dinov2-small,,146.47579200027394
GridAware DINOv2,splicing_connectors/test/logical_anomalies/028,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/028.png,splicing_connectors/test/logical_anomalies/028.png,splicing_connectors,test,logical_anomalies,028,1,0.5178529047049009,6x6,dinov2-small,,140.86474199939403
GridAware DINOv2,splicing_connectors/test/logical_anomalies/029,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/029.png,splicing_connectors/test/logical_anomalies/029.png,splicing_connectors,test,logical_anomalies,029,1,0.531626935188587,6x6,dinov2-small,,139.08376800009137
GridAware DINOv2,splicing_connectors/test/logical_anomalies/030,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/030.png,splicing_connectors/test/logical_anomalies/030.png,splicing_connectors,test,logical_anomalies,030,1,0.5258689018396231,6x6,dinov2-small,,143.81694099938613
GridAware DINOv2,splicing_connectors/test/logical_anomalies/031,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/031.png,splicing_connectors/test/logical_anomalies/031.png,splicing_connectors,test,logical_anomalies,031,1,0.5037644138702979,6x6,dinov2-small,,136.97536800009402
GridAware DINOv2,splicing_connectors/test/logical_anomalies/032,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/032.png,splicing_connectors/test/logical_anomalies/032.png,splicing_connectors,test,logical_anomalies,032,1,0.5098062455654144,6x6,dinov2-small,,140.59077999991132
GridAware DINOv2,splicing_connectors/test/logical_anomalies/033,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/033.png,splicing_connectors/test/logical_anomalies/033.png,splicing_connectors,test,logical_anomalies,033,1,0.6843148011427659,6x6,dinov2-small,,142.93326099959813
GridAware DINOv2,splicing_connectors/test/logical_anomalies/034,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/034.png,splicing_connectors/test/logical_anomalies/034.png,splicing_connectors,test,logical_anomalies,034,1,0.6808227896690369,6x6,dinov2-small,,145.60711899957823
GridAware DINOv2,splicing_connectors/test/logical_anomalies/035,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/035.png,splicing_connectors/test/logical_anomalies/035.png,splicing_connectors,test,logical_anomalies,035,1,0.6004263437711276,6x6,dinov2-small,,139.8119499999666
GridAware DINOv2,splicing_connectors/test/logical_anomalies/036,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/036.png,splicing_connectors/test/logical_anomalies/036.png,splicing_connectors,test,logical_anomalies,036,1,0.538828432559967,6x6,dinov2-small,,137.6041929997882
GridAware DINOv2,splicing_connectors/test/logical_anomalies/037,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/037.png,splicing_connectors/test/logical_anomalies/037.png,splicing_connectors,test,logical_anomalies,037,1,0.5532287244613354,6x6,dinov2-small,,142.7176680008415
GridAware DINOv2,splicing_connectors/test/logical_anomalies/038,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/038.png,splicing_connectors/test/logical_anomalies/038.png,splicing_connectors,test,logical_anomalies,038,1,0.5865481816805326,6x6,dinov2-small,,145.6897640000534
GridAware DINOv2,splicing_connectors/test/logical_anomalies/039,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/039.png,splicing_connectors/test/logical_anomalies/039.png,splicing_connectors,test,logical_anomalies,039,1,0.6268707972306472,6x6,dinov2-small,,139.92767999934586
GridAware DINOv2,splicing_connectors/test/logical_anomalies/040,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/040.png,splicing_connectors/test/logical_anomalies/040.png,splicing_connectors,test,logical_anomalies,040,1,0.5652205852361826,6x6,dinov2-small,,153.74003400029324
GridAware DINOv2,splicing_connectors/test/logical_anomalies/041,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/041.png,splicing_connectors/test/logical_anomalies/041.png,splicing_connectors,test,logical_anomalies,041,1,0.5353205960530502,6x6,dinov2-small,,143.8703700005135
GridAware DINOv2,splicing_connectors/test/logical_anomalies/042,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/042.png,splicing_connectors/test/logical_anomalies/042.png,splicing_connectors,test,logical_anomalies,042,1,0.5208815198678237,6x6,dinov2-small,,135.83043800008454
GridAware DINOv2,splicing_connectors/test/logical_anomalies/043,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/043.png,splicing_connectors/test/logical_anomalies/043.png,splicing_connectors,test,logical_anomalies,043,1,0.6126285883096548,6x6,dinov2-small,,140.12681800068094
GridAware DINOv2,splicing_connectors/test/logical_anomalies/044,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/044.png,splicing_connectors/test/logical_anomalies/044.png,splicing_connectors,test,logical_anomalies,044,1,0.5527267639453595,6x6,dinov2-small,,141.73051600027975
GridAware DINOv2,splicing_connectors/test/logical_anomalies/045,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/045.png,splicing_connectors/test/logical_anomalies/045.png,splicing_connectors,test,logical_anomalies,045,1,0.5480270958863772,6x6,dinov2-small,,143.82839999962016
GridAware DINOv2,splicing_connectors/test/logical_anomalies/046,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/046.png,splicing_connectors/test/logical_anomalies/046.png,splicing_connectors,test,logical_anomalies,046,1,0.592273813027602,6x6,dinov2-small,,139.79349199962599
GridAware DINOv2,splicing_connectors/test/logical_anomalies/047,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/047.png,splicing_connectors/test/logical_anomalies/047.png,splicing_connectors,test,logical_anomalies,047,1,0.5283491657330439,6x6,dinov2-small,,154.9602059994868
GridAware DINOv2,splicing_connectors/test/logical_anomalies/048,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/048.png,splicing_connectors/test/logical_anomalies/048.png,splicing_connectors,test,logical_anomalies,048,1,0.46433105835547817,6x6,dinov2-small,,142.60618400021485
GridAware DINOv2,splicing_connectors/test/logical_anomalies/049,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/049.png,splicing_connectors/test/logical_anomalies/049.png,splicing_connectors,test,logical_anomalies,049,1,0.5863633018273574,6x6,dinov2-small,,141.07123400026467
GridAware DINOv2,splicing_connectors/test/logical_anomalies/050,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/050.png,splicing_connectors/test/logical_anomalies/050.png,splicing_connectors,test,logical_anomalies,050,1,0.47048858266610366,6x6,dinov2-small,,160.97512300075323
GridAware DINOv2,splicing_connectors/test/logical_anomalies/051,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/051.png,splicing_connectors/test/logical_anomalies/051.png,splicing_connectors,test,logical_anomalies,051,1,0.48367194487498355,6x6,dinov2-small,,198.82902600056696
GridAware DINOv2,splicing_connectors/test/logical_anomalies/052,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/052.png,splicing_connectors/test/logical_anomalies/052.png,splicing_connectors,test,logical_anomalies,052,1,0.6144306934796847,6x6,dinov2-small,,179.7633410005801
GridAware DINOv2,splicing_connectors/test/logical_anomalies/053,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/053.png,splicing_connectors/test/logical_anomalies/053.png,splicing_connectors,test,logical_anomalies,053,1,0.44586802216676563,6x6,dinov2-small,,186.75962500037713
GridAware DINOv2,splicing_connectors/test/logical_anomalies/054,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/054.png,splicing_connectors/test/logical_anomalies/054.png,splicing_connectors,test,logical_anomalies,054,1,0.4260544753991641,6x6,dinov2-small,,175.38386599972
GridAware DINOv2,splicing_connectors/test/logical_anomalies/055,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/055.png,splicing_connectors/test/logical_anomalies/055.png,splicing_connectors,test,logical_anomalies,055,1,0.5058458539155813,6x6,dinov2-small,,172.99604000072577
GridAware DINOv2,splicing_connectors/test/logical_anomalies/056,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/056.png,splicing_connectors/test/logical_anomalies/056.png,splicing_connectors,test,logical_anomalies,056,1,0.5081265981380756,6x6,dinov2-small,,176.23071800062462
GridAware DINOv2,splicing_connectors/test/logical_anomalies/057,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/057.png,splicing_connectors/test/logical_anomalies/057.png,splicing_connectors,test,logical_anomalies,057,1,0.441747784614563,6x6,dinov2-small,,189.9799470002108
GridAware DINOv2,splicing_connectors/test/logical_anomalies/058,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/058.png,splicing_connectors/test/logical_anomalies/058.png,splicing_connectors,test,logical_anomalies,058,1,0.5087302464705247,6x6,dinov2-small,,175.61120500067773
GridAware DINOv2,splicing_connectors/test/logical_anomalies/059,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/059.png,splicing_connectors/test/logical_anomalies/059.png,splicing_connectors,test,logical_anomalies,059,1,0.8347004376924955,6x6,dinov2-small,,178.77984800088598
GridAware DINOv2,splicing_connectors/test/logical_anomalies/060,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/060.png,splicing_connectors/test/logical_anomalies/060.png,splicing_connectors,test,logical_anomalies,060,1,1.0115690643970783,6x6,dinov2-small,,179.42703700009588
GridAware DINOv2,splicing_connectors/test/logical_anomalies/061,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/061.png,splicing_connectors/test/logical_anomalies/061.png,splicing_connectors,test,logical_anomalies,061,1,0.816715772335346,6x6,dinov2-small,,173.41119699995033
GridAware DINOv2,splicing_connectors/test/logical_anomalies/062,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/062.png,splicing_connectors/test/logical_anomalies/062.png,splicing_connectors,test,logical_anomalies,062,1,0.7879289984703064,6x6,dinov2-small,,190.69308400048612
GridAware DINOv2,splicing_connectors/test/logical_anomalies/063,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/063.png,splicing_connectors/test/logical_anomalies/063.png,splicing_connectors,test,logical_anomalies,063,1,0.8276312901423528,6x6,dinov2-small,,185.26569999994535
GridAware DINOv2,splicing_connectors/test/logical_anomalies/064,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/064.png,splicing_connectors/test/logical_anomalies/064.png,splicing_connectors,test,logical_anomalies,064,1,0.9232499553607061,6x6,dinov2-small,,177.06812500000524
GridAware DINOv2,splicing_connectors/test/logical_anomalies/065,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/065.png,splicing_connectors/test/logical_anomalies/065.png,splicing_connectors,test,logical_anomalies,065,1,0.8310852325879611,6x6,dinov2-small,,185.76089599991974
GridAware DINOv2,splicing_connectors/test/logical_anomalies/066,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/066.png,splicing_connectors/test/logical_anomalies/066.png,splicing_connectors,test,logical_anomalies,066,1,0.8591746321091285,6x6,dinov2-small,,182.42757099960727
GridAware DINOv2,splicing_connectors/test/logical_anomalies/067,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/067.png,splicing_connectors/test/logical_anomalies/067.png,splicing_connectors,test,logical_anomalies,067,1,0.8527766420291021,6x6,dinov2-small,,171.72501899949566
GridAware DINOv2,splicing_connectors/test/logical_anomalies/068,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/068.png,splicing_connectors/test/logical_anomalies/068.png,splicing_connectors,test,logical_anomalies,068,1,0.9556288123130798,6x6,dinov2-small,,187.93191600070713
GridAware DINOv2,splicing_connectors/test/logical_anomalies/069,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/069.png,splicing_connectors/test/logical_anomalies/069.png,splicing_connectors,test,logical_anomalies,069,1,0.8008924355873694,6x6,dinov2-small,,183.64829299935082
GridAware DINOv2,splicing_connectors/test/logical_anomalies/070,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/070.png,splicing_connectors/test/logical_anomalies/070.png,splicing_connectors,test,logical_anomalies,070,1,1.0018072861891527,6x6,dinov2-small,,180.93864200000098
GridAware DINOv2,splicing_connectors/test/logical_anomalies/071,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/071.png,splicing_connectors/test/logical_anomalies/071.png,splicing_connectors,test,logical_anomalies,071,1,0.41706597805023193,6x6,dinov2-small,,184.25931399997353
GridAware DINOv2,splicing_connectors/test/logical_anomalies/072,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/072.png,splicing_connectors/test/logical_anomalies/072.png,splicing_connectors,test,logical_anomalies,072,1,0.4400241718842433,6x6,dinov2-small,,194.527833000393
GridAware DINOv2,splicing_connectors/test/logical_anomalies/073,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/073.png,splicing_connectors/test/logical_anomalies/073.png,splicing_connectors,test,logical_anomalies,073,1,0.4556112174804394,6x6,dinov2-small,,201.62126800005353
GridAware DINOv2,splicing_connectors/test/logical_anomalies/074,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/074.png,splicing_connectors/test/logical_anomalies/074.png,splicing_connectors,test,logical_anomalies,074,1,0.4389518522299253,6x6,dinov2-small,,186.46613599958073
GridAware DINOv2,splicing_connectors/test/logical_anomalies/075,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/075.png,splicing_connectors/test/logical_anomalies/075.png,splicing_connectors,test,logical_anomalies,075,1,0.4354150891304016,6x6,dinov2-small,,206.09995999984676
GridAware DINOv2,splicing_connectors/test/logical_anomalies/076,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/076.png,splicing_connectors/test/logical_anomalies/076.png,splicing_connectors,test,logical_anomalies,076,1,0.4491316286417154,6x6,dinov2-small,,189.09864900069806
GridAware DINOv2,splicing_connectors/test/logical_anomalies/077,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/077.png,splicing_connectors/test/logical_anomalies/077.png,splicing_connectors,test,logical_anomalies,077,1,0.4377774137717027,6x6,dinov2-small,,193.2036739999603
GridAware DINOv2,splicing_connectors/test/logical_anomalies/078,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/078.png,splicing_connectors/test/logical_anomalies/078.png,splicing_connectors,test,logical_anomalies,078,1,0.4102315398362967,6x6,dinov2-small,,171.84846199961612
GridAware DINOv2,splicing_connectors/test/logical_anomalies/079,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/079.png,splicing_connectors/test/logical_anomalies/079.png,splicing_connectors,test,logical_anomalies,079,1,0.4479485589724321,6x6,dinov2-small,,142.0268620004208
GridAware DINOv2,splicing_connectors/test/logical_anomalies/080,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/080.png,splicing_connectors/test/logical_anomalies/080.png,splicing_connectors,test,logical_anomalies,080,1,0.4311138368569888,6x6,dinov2-small,,142.6218839997091
GridAware DINOv2,splicing_connectors/test/logical_anomalies/081,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/081.png,splicing_connectors/test/logical_anomalies/081.png,splicing_connectors,test,logical_anomalies,081,1,0.39459973115187424,6x6,dinov2-small,,137.29471700025897
GridAware DINOv2,splicing_connectors/test/logical_anomalies/082,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/082.png,splicing_connectors/test/logical_anomalies/082.png,splicing_connectors,test,logical_anomalies,082,1,0.4375641964949094,6x6,dinov2-small,,141.5287960007845
GridAware DINOv2,splicing_connectors/test/logical_anomalies/083,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/083.png,splicing_connectors/test/logical_anomalies/083.png,splicing_connectors,test,logical_anomalies,083,1,0.41854153688137347,6x6,dinov2-small,,138.01010999941354
GridAware DINOv2,splicing_connectors/test/logical_anomalies/084,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/084.png,splicing_connectors/test/logical_anomalies/084.png,splicing_connectors,test,logical_anomalies,084,1,0.4105357023385855,6x6,dinov2-small,,137.71355999961088
GridAware DINOv2,splicing_connectors/test/logical_anomalies/085,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/085.png,splicing_connectors/test/logical_anomalies/085.png,splicing_connectors,test,logical_anomalies,085,1,0.42755623964162975,6x6,dinov2-small,,143.7098979995426
GridAware DINOv2,splicing_connectors/test/logical_anomalies/086,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/086.png,splicing_connectors/test/logical_anomalies/086.png,splicing_connectors,test,logical_anomalies,086,1,0.4122458810989673,6x6,dinov2-small,,143.4790419998535
GridAware DINOv2,splicing_connectors/test/logical_anomalies/087,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/087.png,splicing_connectors/test/logical_anomalies/087.png,splicing_connectors,test,logical_anomalies,087,1,0.40531436984355634,6x6,dinov2-small,,142.3229470001388
GridAware DINOv2,splicing_connectors/test/logical_anomalies/088,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/088.png,splicing_connectors/test/logical_anomalies/088.png,splicing_connectors,test,logical_anomalies,088,1,0.39901835643328154,6x6,dinov2-small,,138.52513700021518
GridAware DINOv2,splicing_connectors/test/logical_anomalies/089,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/089.png,splicing_connectors/test/logical_anomalies/089.png,splicing_connectors,test,logical_anomalies,089,1,0.4012239965108725,6x6,dinov2-small,,141.46446300037496
GridAware DINOv2,splicing_connectors/test/logical_anomalies/090,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/090.png,splicing_connectors/test/logical_anomalies/090.png,splicing_connectors,test,logical_anomalies,090,1,0.39952341409829945,6x6,dinov2-small,,136.93803400019533
GridAware DINOv2,splicing_connectors/test/logical_anomalies/091,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/091.png,splicing_connectors/test/logical_anomalies/091.png,splicing_connectors,test,logical_anomalies,091,1,0.42242037791472214,6x6,dinov2-small,,136.13794100001542
GridAware DINOv2,splicing_connectors/test/logical_anomalies/092,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/092.png,splicing_connectors/test/logical_anomalies/092.png,splicing_connectors,test,logical_anomalies,092,1,0.4607745546561021,6x6,dinov2-small,,151.9942130007621
GridAware DINOv2,splicing_connectors/test/logical_anomalies/093,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/093.png,splicing_connectors/test/logical_anomalies/093.png,splicing_connectors,test,logical_anomalies,093,1,0.45037490358719456,6x6,dinov2-small,,139.1317629995683
GridAware DINOv2,splicing_connectors/test/logical_anomalies/094,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/094.png,splicing_connectors/test/logical_anomalies/094.png,splicing_connectors,test,logical_anomalies,094,1,0.42686582987125105,6x6,dinov2-small,,137.68760400034807
GridAware DINOv2,splicing_connectors/test/logical_anomalies/095,/content/lab/Project_A_LOCO_AD/03_cleaned_data/loco_cleaned_letterbox_384/splicing_connectors/test/logical_anomalies/095.png,splicing_connectors/test/logical_anomalies/095.png,splicing_connectors,test,logical_anomalies,095,1,0.38807066816550034,6x6,dinov2-small,,137.69036099984078
